親カテゴリ,H.集計フラグ,H.店舗,H.伝票番号,H.伝票番号枝番,H.元伝票番号,H.合算先伝票番号,H.集計対象営業年月日,H.集計営業年,H.集計営業月,H.集計営業日,H.曜日,H.支払ステータス,H.伝票発行日,H.伝票処理日,H.テーブル番号,H.客数（合計）,H.客数（男）,H.客数（女）,H.深夜料金,H.テーブルチャージ料金,H.サービス料金,H.総商品数,H.伝票金額,H.伝票税額,H.免税額（一般品）,H.免税額（消耗品）,D.免税区分,D.免税額,H.値引金額,H.値割引科目別金額（割引_*nothing*）,H.支払金額（現金）,H.支払金額（クレジットカード）,H.支払金額（ポイント）,H.支払金額（電子マネー）,H.支払金額（商品券：釣り無）,H.支払金額（商品券：釣り有）,H.支払金額（その他）,H.レジ担当者ID,H.スタイリスト（理美容のみ）,H.受付番号,H.テーブル合算後伝票番号,H.税集計区分,H.支払メモ,H.領収書発行回数,H.領収書発行最終日付,H.キッチンプリンタ印字成否,H.キッチンプリンタ印字日付,H.レシートプリンタ印字成否,H.レシートプリンタ印字日付,H.基幹転送成否,H.基幹転送日付,C.お客様,C.お客様代表,C.客層,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.商品カテゴリ3,D.商品カテゴリ4,D.商品カテゴリ5,D.帳票集計対象商品,D.商品,D.サブメニュー,D.商品印字成否,D.サブメニュー印字成否,D.価格,D.数量,D.優先ステータス,D.オーダーメモ,D.オーダー担当者,D.オーダー日時,D.配膳済担当者,D.配膳済日時,D.オーダーキャンセル担当者,D.オーダーキャンセル日時,D.オーダーステータス
,*,003:大和乃山賊,No:201900300001051,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 16:55:58,2018/06/01 19:31:29,000000017:掘りごたつ5,5,4,1,0,0,0,49,27104,1994,0,0,0:対象外,0,0,0,27104,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601193154,1:成功, ,1:成功,2018/06/01 19:31:33,1:成功,2018/06/01 19:33:02,,,,10,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 16:55:58,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001051,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 16:55:58,2018/06/01 19:31:29,000000017:掘りごたつ5,5,4,1,0,0,0,49,27104,1994,0,0,0:対象外,0,0,0,27104,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601193154,1:成功, ,1:成功,2018/06/01 19:31:33,1:成功,2018/06/01 19:33:02,,,,11,フード,山賊の肴,,,,Yes,00000000634:枝豆,,1:成功,,280,1,0:設定なし,,0301:店長,2018/06/01 17:01:04,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001051,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 16:55:58,2018/06/01 19:31:29,000000017:掘りごたつ5,5,4,1,0,0,0,49,27104,1994,0,0,0:対象外,0,0,0,27104,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601193154,1:成功, ,1:成功,2018/06/01 19:31:33,1:成功,2018/06/01 19:33:02,,,,24,フード,山賊の肴,,,,Yes,00000000632:ピり辛もやし,,1:成功,,280,1,0:設定なし,,0301:店長,2018/06/01 17:33:42,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001051,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 16:55:58,2018/06/01 19:31:29,000000017:掘りごたつ5,5,4,1,0,0,0,49,27104,1994,0,0,0:対象外,0,0,0,27104,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601193154,1:成功, ,1:成功,2018/06/01 19:31:33,1:成功,2018/06/01 19:33:02,,,,5,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 16:55:58,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001051,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 16:55:58,2018/06/01 19:31:29,000000017:掘りごたつ5,5,4,1,0,0,0,49,27104,1994,0,0,0:対象外,0,0,0,27104,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601193154,1:成功, ,1:成功,2018/06/01 19:31:33,1:成功,2018/06/01 19:33:02,,,,4,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 16:55:58,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001051,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 16:55:58,2018/06/01 19:31:29,000000017:掘りごたつ5,5,4,1,0,0,0,49,27104,1994,0,0,0:対象外,0,0,0,27104,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601193154,1:成功, ,1:成功,2018/06/01 19:31:33,1:成功,2018/06/01 19:33:02,,,,3,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 16:55:58,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001051,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 16:55:58,2018/06/01 19:31:29,000000017:掘りごたつ5,5,4,1,0,0,0,49,27104,1994,0,0,0:対象外,0,0,0,27104,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601193154,1:成功, ,1:成功,2018/06/01 19:31:33,1:成功,2018/06/01 19:33:02,,,,2,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 16:55:58,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001051,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 16:55:58,2018/06/01 19:31:29,000000017:掘りごたつ5,5,4,1,0,0,0,49,27104,1994,0,0,0:対象外,0,0,0,27104,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601193154,1:成功, ,1:成功,2018/06/01 19:31:33,1:成功,2018/06/01 19:33:02,,,,1,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 16:55:58,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,10,フード,大和の和え野菜,,,,Yes,00000000644:豪快山賊サラダ,,1:成功,,780,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,14,ドリンク,大和の地酒,,,,No,00000001323:どぶろく,,1:成功,,780,1,0:設定なし,,0303:アルバイト,2018/06/01 18:33:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,21,ドリンク,大和の地酒,,,,No,00000001323:どぶろく,,1:成功,,780,1,0:設定なし,,0301:店長,2018/06/01 19:07:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,20,ドリンク,大和の地酒,,,,Yes,00000000781:三諸杉,冷酒x1,1:成功,,780,1,0:設定なし,,0303:アルバイト,2018/06/01 18:52:19,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,12,ドリンク,ビール,,,,Yes,00000000705:抹茶ビール,,1:成功,,680,1,0:設定なし,,0303:アルバイト,2018/06/01 18:23:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,19,ドリンク,ビール,,,,Yes,00000000705:抹茶ビール,,1:成功,,680,1,0:設定なし,,0303:アルバイト,2018/06/01 18:52:19,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,13,ドリンク,ビール,,,,Yes,00000000705:抹茶ビール,,1:成功,,680,1,0:設定なし,,0303:アルバイト,2018/06/01 18:23:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,22,ドリンク,ビール,,,,Yes,00000000705:抹茶ビール,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/01 19:07:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,5,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,6,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,7,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,8,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,18,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,そのままx1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/01 18:52:19,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,17,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,そのままx1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/01 18:52:19,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,16,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,そのままx1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/01 18:52:19,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,15,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,そのままx1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/01 18:52:19,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,11,フード,鮮魚,,,,Yes,00000000654:豪快山賊造り,,1:成功,,1580,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,9,フード,山賊の肴,,,,Yes,00000000634:枝豆,,1:成功,,280,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,4,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,3,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,2,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001052,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:07:26,2018/06/01 19:58:19,000000013:掘りごたつ1,4,3,1,0,0,0,22,15132,1112,0,0,0:対象外,0,0,0,15132,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,1,20180601195849,1:成功, ,1:成功,2018/06/01 19:58:23,1:成功,2018/06/01 19:59:22,,,,1,フード,付き出し,,,,Yes,00000000297:付き出し,,1:成功,,380,1,0:設定なし,,0301:店長,2018/06/01 18:07:26,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,16,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/01 18:30:13,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,24,ドリンク,麦焼酎グラス,,,,Yes,00000000715:二階堂,水割りx1,2:失敗,,550,1,0:設定なし,,0303:アルバイト,2018/06/01 19:23:43,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,19,ドリンク,麦焼酎グラス,,,,Yes,00000000715:二階堂,水割りx1,1:成功,,550,1,0:設定なし,,0303:アルバイト,2018/06/01 18:39:45,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,22,ドリンク,麦焼酎グラス,,,,Yes,00000000715:二階堂,水割りx1,1:成功,,550,1,0:設定なし,,0301:店長,2018/06/01 19:01:11,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,21,ドリンク,芋焼酎グラス,,,,Yes,00000000719:黒霧島,お湯割りx1,1:成功,,500,1,0:設定なし,,0301:店長,2018/06/01 18:59:07,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,23,ドリンク,芋焼酎グラス,,,,Yes,00000000719:黒霧島,お湯割りx1,2:失敗,,500,1,0:設定なし,,0303:アルバイト,2018/06/01 19:23:43,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,18,ドリンク,芋焼酎グラス,,,,Yes,00000000719:黒霧島,お湯割りx1,1:成功,,500,1,0:設定なし,,0303:アルバイト,2018/06/01 18:39:45,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,17,ドリンク,大和の地酒,,,,Yes,00000000781:三諸杉,冷酒x1,1:成功,,780,1,0:設定なし,,0303:アルバイト,2018/06/01 18:32:55,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,14,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 18:23:25,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,9,フード,大和の和え野菜,,,,Yes,00000000647:豪快ポテトサラダ,,1:成功,,520,1,0:設定なし,,0301:店長,2018/06/01 18:17:08,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,12,フード,鮮魚,,,,Yes,00000000654:豪快山賊造り,,1:成功,,1580,1,0:設定なし,,0301:店長,2018/06/01 18:17:08,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,11,フード,山賊の逸品,,,,Yes,00000000669:イカの味噌バター焼き,,1:成功,,0,0,0:設定なし,,0301:店長,2018/06/01 18:17:08,, ,0301:店長,2018/06/01 18:25:00,30:キャンセル済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,10,フード,山賊の逸品,,,,Yes,00000000670:茄子と豆腐の揚げ出し,,1:成功,,650,1,0:設定なし,,0301:店長,2018/06/01 18:17:08,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001053,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:11:59,2018/06/01 19:50:55,000000012:テーブル3,3,3,0,0,0,0,23,14962,1102,0,0,0:対象外,0,0,0,14962,0,0,0,0,0,0,0303:アルバイト,,,,4:商品単位・外税,,0,,2:失敗, ,1:成功,2018/06/01 19:50:59,1:成功,2018/06/01 19:51:24,,,,15,フード,山賊の逸品,,,,Yes,00000000672:丸那須と獅子唐の肉味噌炒め,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/01 18:25:00,, ,, ,20:配膳済
